metric,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,source_column,simulated_uM,analytical_uM,absolute_error_uM,relative_error_percent
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.0,mean over all voxels,9.333856369791851,9.783801936892141,0.4499455671002899,4.598882622548435
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.1,mean over all voxels,9.33385625692825,9.783795087066675,0.44993883013842506,4.598816983945269
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.2,mean over all voxels,9.33385616181027,9.783788906470132,0.4499327446598631,4.598757689491005
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.3,mean over all voxels,9.333856081647651,9.783783329718771,0.44992724807111983,4.598704130174689
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.4,mean over all voxels,9.333856014088886,9.783778297816804,0.4499222837279184,4.598655754784592
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.5,mean over all voxels,9.333855957152213,9.783773757532387,0.4499178003801738,4.598612064529687
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.6,mean over all voxels,9.333855909167506,9.783769660834409,0.4499137516669034,4.598572608142662
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.7,mean over all voxels,9.333855868727229,9.78376596438442,0.44991009565719153,4.598536977427579
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.8,mean over all voxels,9.333855834645172,9.783762629078124,0.4499067944329518,4.598504803211322
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,8.9,mean over all voxels,9.33385580592164,9.783759619631725,0.44990381371008503,4.598475751666311
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.0,mean over all voxels,9.333855781714124,9.783756904208674,0.44990112249455017,4.598449520970992
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.1,mean over all voxels,9.333855761312584,9.783754454082858,0.44989869277027417,4.598425838278545
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.2,mean over all voxels,9.33385574411862,9.783752243334662,0.4498964992160417,4.5984044569663025
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.3,mean over all voxels,9.33385572962792,9.783750248576895,0.4498945189489749,4.598385154142858
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.4,mean over all voxels,9.333855717415467,9.783748448707247,0.4498927312917793,4.598367728385585
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.5,mean over all voxels,9.333855707123066,9.783746824685121,0.44989111756205524,4.598351997692198
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.6,mean over all voxels,9.333855698448836,9.7837453593302,0.4498896608813645,4.598337797623999
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.7,mean over all voxels,9.333855691138371,9.783744037140655,0.4498883460022842,4.598324979623713
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.8,mean over all voxels,9.333855684977252,9.783742844129216,0.44988715915196487,4.598313409493606
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,9.9,mean over all voxels,9.333855679784776,9.783741767675178,0.44988608789040185,4.59830296601649
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1000um3,20.0,12044,0.005,1000.0,100.0,10.0,mean over all voxels,9.333855675408659,9.78374079639085,0.44988512098219147,4.598293539707744
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.0,mean over all voxels,10.0,10.0,0.0,0.0
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.1,mean over all voxels,9.990082860647398,9.986105329945053,0.003977530702345078,0.039830650397986174
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.2,mean over all voxels,9.980692152354345,9.972220687405175,0.008471464949170837,0.08495063652041136
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.3,mean over all voxels,9.97168682270586,9.958393330312607,0.01329349239325417,0.1334903327506634
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.4,mean over all voxels,9.963145001226476,9.944769333256483,0.018375667969992904,0.18477721658704038
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.5,mean over all voxels,9.955164946556927,9.931543039822706,0.023621906734220488,0.23784729764049006
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.6,mean over all voxels,9.947813683168082,9.918893459802515,0.02892022336556721,0.29156703298376807
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.7,mean over all voxels,9.941119077640035,9.90695193631634,0.034167141323695915,0.3448804591293913
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.8,mean over all voxels,9.935076615493456,9.895797141087609,0.03927947440584667,0.39693087727877185
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,0.9,mean over all voxels,9.92965939448383,9.885462888812414,0.04419650567141531,0.44708584887242275
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.0,mean over all voxels,9.92482702964182,9.875949383531204,0.048877646110616624,0.4949159236490551
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.1,mean over all voxels,9.920532337569043,9.867233712533773,0.05329862503526961,0.5401577239177731
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.2,mean over all voxels,9.916725899498315,9.859278254223913,0.0574476452744026,0.5826759707262636
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.3,mean over all voxels,9.913358962226155,9.852036906668893,0.061322055557262445,0.6224302257308155
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.4,mean over all voxels,9.910385153020297,9.845459476334334,0.06492567668596294,0.6594479093842769
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.5,mean over all voxels,9.907761394864615,9.839494651317585,0.06826674354702966,0.6938033503365766
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.6,mean over all voxels,9.905448304847667,9.834091939593785,0.071356365253882,0.725601974154713
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.7,mean over all voxels,9.903410271416602,9.829202874718243,0.07420739669835896,0.7549686138763937
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.8,mean over all voxels,9.901615341187409,9.824781715375716,0.07683362581169284,0.7820390115278464
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,1.9,mean over all voxels,9.900035000277407,9.82078580246079,0.07924919781661721,0.8069537347689609
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.0,mean over all voxels,9.898643904095916,9.817175689404461,0.08146821469145493,0.8298538935121883
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.1,mean over all voxels,9.897419588959304,9.813915126241016,0.08350446271828815,0.8508781831117438
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.2,mean over all voxels,9.896342185499083,9.810970952671639,0.08537123282744474,0.8701608968090685
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.3,mean over all voxels,9.895394145237917,9.808312937594167,0.0870812076437506,0.8878306411898632
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.4,mean over all voxels,9.894559986281262,9.805913590172077,0.08864639610918523,0.9040095580490388
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.5,mean over all voxels,9.893826060708513,9.803747958956368,0.09007810175214459,0.9188129083821696
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.6,mean over all voxels,9.893180344213983,9.801793429711111,0.09138691450287162,0.9323489130658518
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.7,mean over all voxels,9.89261224736371,9.800029528605334,0.09258271875837565,0.9447187734295666
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.8,mean over all voxels,9.892112447186197,9.798437734747054,0.09367471243914238,0.956016815894586
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,2.9,mean over all voxels,9.891672737500809,9.797001304243272,0.09467143325753646,0.9663307201616113
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.0,mean over all voxels,9.891285896276832,9.795705106786643,0.09558078949018878,0.9757418016184324
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.1,mean over all voxels,9.890945568326162,9.794535475006809,0.0964100933193528,0.9843253267637563
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.2,mean over all voxels,9.890646161710784,9.793480066343811,0.09716609536697263,0.9921508463665821
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.3,mean over all voxels,9.890382756359806,9.792527736908596,0.09785501945120956,0.9992825354212519
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.4,mean over all voxels,9.890151023519714,9.791668426633375,0.09848259688633831,1.0057795321016516
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.5,mean over all voxels,9.889947154793639,9.790893054932562,0.0990540998610765,1.0116962702516084
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.6,mean over all voxels,9.889767799653535,9.790193426071449,0.09957437358208665,1.01708280162186
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.7,mean over all voxels,9.889610010429784,9.789562143445508,0.10004786698427637,1.0219851053426563
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.8,mean over all voxels,9.889471193893646,9.788992532006223,0.10047866188742383,1.0264453830044045
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,3.9,mean over all voxels,9.889349068648901,9.788478568108,0.10087050054090163,1.0305023384282563
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.0,mean over all voxels,9.889241627639652,9.788014816101969,0.10122681153768376,1.034191441671692
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.1,mean over all voxels,9.889147105162513,9.787596371049885,0.10155073411262805,1.037545177210194
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.2,mean over all voxels,9.889063947843495,9.787218806984594,0.10184514085890051,1.0405932764701173
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.3,mean over all voxels,9.888990789104021,9.786878130190564,0.10211265891345711,1.0433629350963303
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.4,mean over all voxels,9.88892642669718,9.78657073702476,0.10235568967241981,1.0458790154674467
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.5,mean over all voxels,9.88886980294528,9.78629337584273,0.10257642710254977,1.048164235048968
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.6,mean over all voxels,9.88881998735411,9.786043112632328,0.10277687472178165,1.0502393412625781
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.7,mean over all voxels,9.888776161318116,9.785817299998163,0.10295886131995324,1.0521232735458137
average,dx_20um__uptake_12044__dtdiff_0p005min__volume_1um3,20.0,12044,0.005,1.0,0.1,4.8,mean over all voxels,9.888737604665069,9.785613549170487,0.10312405549458248,1.0538333133268294
